id,remoteId,createdAt,caption,mediaType,mediaUrl,accountId
384,"1,80490695160304E+016",2019-03-29 12:56:20,"Новый российский автомобильный бренд Aurus будет участвовать в автоспортивных соревнованиях. Компания распространила видеотизер загадочного гоночного болида, который похож на машины, используемые в гонках «24 часа Ле Мана».
⠀
Никаких комментариев по тизеру Aurus не даёт, ролик лишь подписан фразой «Aurus. Скоро...» — это даёт надежду на то, что все подробности в ближайшее время будут раскрыты.
⠀
По неофициальной информации, в Aurus может быть переименована спортивная команда G-Drive, которую спонсирует «Газпром».
⠀
Что думаете? Ждёт ли успех Aurus на спортивном поприще?",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/56484528_661407424312760_224979395519084096_n.mp4?_nc_cat=105&_nc_oc=AQkzfUOdlK2xaII2E_gdeBf6wJ_GyIFUgT_oE0yyNZVnysT2Ci5HccSNx9AMKHaoa6E&_nc_ht=scontent.xx&oh=fffaef27086e4f85d1df09da840b228b&oe=5DE652DB,1
383,"1,7844438340395E+016",2019-03-29 16:30:50,"#объявадня
Subaru Impreza WRX STI, 2012 год
1 800 000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/53541101_2274680465916457_1872004866746744555_n.jpg?_nc_cat=100&_nc_oc=AQlRRU1UL80RtGHUV9o35lIge-VATkrc99sAzhYTypAF2vDdHGtIdVKbrX9TeFZwYCk&_nc_ht=scontent.xx&oh=ade7bc21b406221f3e37a44191201a38&oe=5E149A98,1
382,"1,78653198913566E+016",2019-03-31 01:08:28,"В Техасе (США) недалеко от границы с Мексикой полицейские подъехали к подозрительному пикапу Ford, стоявшему на обочине. Не успели они выйти из машины, чтобы поговорить с водителем пикапа, как тот дал по газам. Ну а вскоре вскрылась причина, почему он не хотел общаться с полицейскими — машина до отказа «набита» нелегалами из Мексики! Сколько их здесь?",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/56242208_2078549372198538_7751314985042287014_n.mp4?_nc_cat=109&_nc_oc=AQmlU2RC_NaDV9pC8bj5TqmdFl0I9F4j-SFNucPgMRrmwRRIJ3eGNrcrj2axg7TKCK0&_nc_ht=scontent.xx&oh=94738ecfe47c5cdf872f874f23e12c0f&oe=5DE1FEE2,1
381,"1,78600391833693E+016",2019-03-31 23:28:03,"В станице Фастовецкой Краснодарского края дорожникам не выделили денег на новый асфальт, но дали на краску для разметки. Пришлось наносить разметку местами прямо по земле.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/56242220_1958165417645752_746803374496729914_n.mp4?_nc_cat=104&_nc_oc=AQl2HtmmXOMqiNWazXVsCB2kpoajtpXy09SpTi0zr8jRIg1XIqPl4WykYgOgPUe6bes&_nc_ht=scontent.xx&oh=df10ee884a5f7ec09eaba45dd84ad447&oe=5DE5B483,1
380,"1,80519650440074E+016",2019-04-01 13:01:13,"С тех пор, как в 2017 году была снята с производcтва глобальная версия Lancer в гамме Mitsubishi зияет брешь — нет массовой компактной легковушки. Вскоре ситуация изменится: Mitsubishi выпустит новую машину, близкую по размерам к Лансеру, причем в ее основу ляжет российская Лада Веста! Во всяком случае так нам рассказал источник в индустрии.
⠀
«Были у нас тут c Мицубиси... Говорят, лицензию на Весту купили. Вместо Лансера будут делать под своей маркой», — поведал на условиях анонимности источник, близкий к заводоуправлению «АвтоВАЗа» в Тольятти.
⠀
По словам инсайдера, в Mitsubishi Motors засматривались на Весту ещё с тех пор, как она в статусе концепта дебютировала на международном автосалоне в Москве в августе 2014 года. X-образный дизайн передней части автомобилей Mitsubishi последней волны вдохновлен именно русской машиной. «Вы посмотрите на Весту и новые Мицубиси, например, Eclipse Cross! Это ж одно лицо!», — не сдерживая эмоций рассуждает инсайдер.
⠀
Покупка лицензии на Весту — выгодный шаг. Ведь японцы получили целое семейство автомобилей, жемчужиной которого является Vesta Sport с 1,8-литровым 145-сильным мотором. В гамме MMC остро не достаёт спортивного седана, ведь культовый Evolution X отправили «на пенсию» в мае 2016 года.
⠀
Производство Весты под брендом Mitsubishi будет налажено в Японии, в префектуре Окаяма. По слухам, специалисты Ижевского завода «АвтоВАЗа» окажут помощь японским коллегам в вопросе освоения выпуска модели.
⠀
«Но это не точно», — добавил источник.
⠀
C 1 апреля, друзья! Ставь лайк, если не позволишь никому забрать нашу Весту ?",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/54513760_377339263114606_4191921729456045495_n.jpg?_nc_cat=103&_nc_oc=AQkiKV1jfV-Qa-dDUuoy5_piAALr3MfwJj3IAGnQqGFpz89OoTC5VPIC7XaKmOwmVa0&_nc_ht=scontent.xx&oh=93a43bbed394e39cafb6b93a3f3c73a2&oe=5DD726EB,1
379,"1,80501395500129E+016",2019-04-01 23:16:23,"Китайские строители включили смекалочку — и придумали, как при помощи экскаватора ускорить выравнивание цементной заливки.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/56310063_130514658087612_3612062401804287645_n.mp4?_nc_cat=102&_nc_oc=AQkYKu7NIbaAq9dTv7Zc5JnehWkfb1lZnlwADgqk09AgDnJiXOjlTFTJ6bXKPhGc-08&_nc_ht=scontent.xx&oh=6e653a501b5e88c774c9d477e2719e79&oe=5DDB969A,1
378,"1,80502420360456E+016",2019-04-02 16:02:00,"#объявадня
Maserati GranTurismo, 2009 год
1 990 000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/54247440_378696016056129_2498338745154902510_n.jpg?_nc_cat=111&_nc_oc=AQlRsm6HkFbfzdgUUIZVyh1u9htHo7EQU-HKPawBDRT0vkMyht4rGK7SFPSr8LrMVbc&_nc_ht=scontent.xx&oh=b6647e153a12302e1df623133bd952a8&oe=5DD8BDC5,1
377,"1,79707264542435E+016",2019-04-03 23:01:38,"В китайской армии есть прикольное приспособление, которое позволяет развернуть грузовик буквально на пятачке.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/56457318_377094002883305_5384935845281439132_n.mp4?_nc_cat=108&_nc_oc=AQkG_meb3VEMWYx9vUxv6UoYqEti-c77dYu3NEjOfhs_61QSkbmuWTy01y4ZXpgXlLQ&_nc_ht=scontent.xx&oh=fa632f4fb49a9bbd497242b1bca71c92&oe=5DE369CB,1
376,"1,7844122677407E+016",2019-04-04 17:02:28,"#объявадня
Mini Roadster, 2013 год
1 777 000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/55777082_2312734655669112_820449172322726270_n.jpg?_nc_cat=107&_nc_oc=AQmlAASENhH8Lrdf7hdS9hxBrRSMb-1o2A-lBvahVnwGcz-WZzGGRqvGZWxWKfR4eC4&_nc_ht=scontent.xx&oh=59278481ff8b3b6580a8aaa0e6532560&oe=5DD57011,1
375,"1,79857594332182E+016",2019-04-05 17:02:39,"#объявадня
Москвич 403, 1964 год
1 370 000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/54510803_615266572323860_788895414776004151_n.jpg?_nc_cat=107&_nc_oc=AQlIm0G4GHXWswTqO3u6Id1JR2rl0Ge86AAWX2KVWCl-e8gmFUA0BE7TdHCqi08R-9Y&_nc_ht=scontent.xx&oh=831dfacff08c59e4938e5fa824fe7f12&oe=5DC87066,1
374,"1,79859203862167E+016",2019-04-08 00:00:44,Курение над заправочным пистолетом — это по определению признак сверх-разума.,VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/57198270_2410592862494268_8542494662791622006_n.mp4?_nc_cat=103&_nc_oc=AQlgnfSsrbUEL08pzpof0RD168LW4lknAssg4E5zdOprE6JH3f-fr29FadGbpehazP4&_nc_ht=scontent.xx&oh=8f221353a621d43a7f4c83ef72051c68&oe=5DE81193,1
373,"1,80364542101008E+016",2019-04-08 17:12:16,"#объявадня
Toyota GT 86, 2012 год
1 275 000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/54510928_355528061752738_1988649809490662553_n.jpg?_nc_cat=106&_nc_oc=AQnoJkeDPuVWESqTThP19ktyh7CodX7wmR5x3AAGdj6A4CTomWrTjV1jzvWh4hA7zlk&_nc_ht=scontent.xx&oh=4a6583020bedac949087d6b3976ccd37&oe=5DDE51BB,1
372,"1,80529845160029E+016",2019-04-08 23:30:38,"Можно было подумать, что у водителя заснятого на МКАД Hyundai Vercruz барахлит навигатор, но нет — это наркотики.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/57012255_1282275485243471_2151681722424296507_n.mp4?_nc_cat=106&_nc_oc=AQmcKgGUrWP040XUeFxk02kjAH7Cwa0YqJhtoEUA1bqCUjj4lhu-4I8VpA2iT_el53w&_nc_ht=scontent.xx&oh=c8bc63b51d3d1181f06a8b8b6ae461c6&oe=5DE578C8,1
371,"1,78532460913765E+016",2019-04-09 20:06:10,"Три автомобиля, которые не нуждаются в представлении. Три настоящих иконы российского рынка. Три символа. Три столпа ценой 5–6 млн рублей (в представленных версиях).
⠀
Короче говоря, три русские мечты: X5, Крузак и Туарег
⠀
Какой из этих автомобилей вам больше по душе? Пишите в комментариях, давайте выберем фаворита в этой троице!
⠀
А по ссылке в Stories вы можете найти наше детальное сравнение этих авто.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/54277381_2436314469760859_5838845140106864908_n.jpg?_nc_cat=101&_nc_oc=AQnvvnqxzRiX0nriVRqX4JzH0rtcDzkMF8R9MuvMuM7N7oS6R-rww5iJ-0fF7zORS9I&_nc_ht=scontent.xx&oh=1295272f35f78ecbcc8c984f828a9cb8&oe=5DD29AE4,1
370,"1,78488769063988E+016",2019-04-09 23:31:30,На Украине своя атмосфера...,VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/56780677_688756958208029_5173123186377349947_n.mp4?_nc_cat=102&_nc_oc=AQnDBuORHsQjTNe0cOAYi8W_5OL6AGyNNxltjfEMvAhh1MUS29_6Q_F7LoznE8xZLbk&_nc_ht=scontent.xx&oh=372b4d83f5c3973ae0c234b6d0b6111e&oe=5DE111CF,1
369,"1,78780227313279E+016",2019-04-10 16:30:42,"#объявадня
Porsche Cayenne, 2018 год
10 300 000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/54511397_422802174952094_6845720809583425436_n.jpg?_nc_cat=111&_nc_oc=AQlLhbAZJqPuZH1tkMbtEHnB6vqLiIyZ4FyEmxedHG4Uz5lLEU6gvi9IZlcPtkManF0&_nc_ht=scontent.xx&oh=ffbbc4d6669d4dd8e3c0c4f3554f95dd&oe=5DD1AAC3,1
368,"1,78780854103288E+016",2019-04-10 19:03:00,"На ралли-рейде в Аргентине у участников загорелся болид. К счастью, им хватило сноровки быстро покинуть его.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/57250256_633371240443041_9106435938763132467_n.mp4?_nc_cat=100&_nc_oc=AQmXAH5BexaeQ97BsjglBm-NdICuQ-DO0aHRT9OAMk0eKoyv2-YJrR64FRETSVK8hsM&_nc_ht=scontent.xx&oh=05e0dc9526e51a7c89ea0486765c3f97&oe=5DCFA504,1
367,"1,79591984532593E+016",2019-04-12 00:07:29,Поразительное видео из Таиланда: водитель байка только благодаря своей сообразительности избежал участи быть расплющенным 40-футовым морским контейнером.,VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/56842123_632912090493107_4932545337101916580_n.mp4?_nc_cat=101&_nc_oc=AQnRiRrRx3xcr2XNDA6yIyoRn_i2aUDe9VH-UDqcyb3GwWjZ8EK5AL43QHOSIRVsT90&_nc_ht=scontent.xx&oh=9894c1cb77409e00cf2100d2ca0e145e&oe=5DE558AC,1
366,"1,80564180310297E+016",2019-04-12 23:04:47,Общее отношение потребителей к каршерингу: не своё — не жалко. Вот куда нелёгкая завела этот каршеринговый Mercedes-Benz GLA.,VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/57399560_1046989945486027_7597748433392262078_n.mp4?_nc_cat=103&_nc_oc=AQloJZqyhxRymBbaQPC0IaWCohXpONLe5_x0Ko9AVxhgoRvkZTc4n0V9WZhnCCFvYY4&_nc_ht=scontent.xx&oh=bfb2dc4056bfd914432e8e3bff500db2&oe=5DDAB3BC,1
365,"1,78666632883625E+016",2019-04-14 23:59:29,"Пешеход пошёл на красный и зачем-то остановился. Всё кончилось хорошо, никто не умер, только ушибы и ссадины.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/57269603_2268266843500943_9190564098108361922_n.mp4?_nc_cat=105&_nc_oc=AQmZQDv8nBZT6yIpBKgDxs__h3q9dFyyFLtP-hpCQvYWHQl6ruM_XL_26Aw4b5aFbik&_nc_ht=scontent.xx&oh=4ad15fe0e400d9faa8d87f68dad8edbd&oe=5E13EA45,1
364,"1,80405377171289E+016",2019-04-15 12:32:18,"17 апреля на международном автосалоне в Нью-Йорке состоится премьера полноразмерного кроссовера Mercedes-Benz GLS-Class нового поколения. Это третья генерация большого SUV от Mercedes-Benz, начиная с 2007 года. Первое поколение, напомним, называлось GL-CLass, без буквы S в обозначении. В свободном доступе оказались первые фирменные фото нового GLS.
⠀
Полноразмерный внедорожник построен на удлинённой версии платформы последнего GLE-Class. По предварительной информации, колёсная база нового GLS составляет 3137 мм, т.е. на 60 мм больше, чем у модели уходящего образца и на 178 мм больше, чем у GLE.
⠀
Судя по фото, дизайн автомобиля выполнен в последней итерации фирменного стиля Mercedes-Benz — солидные пропорции и при этом плавные пластические решения экстерьера.
⠀
Технической информации пока в свободном доступе нет. Ранее утверждалось, что кроссовер получит гидропневматическую подвеску E-Active Body Control, которая будет работать от 48-вольтовой бортовой сети.
⠀
По гамме моторов данных тоже нет, но очевидно, что здесь будут пересечения с GLE-Class. Ожидается появление ультралюксовой версии под суббрендом Maybach.
⠀
Как вам дизайн новинки? Пишите в комментариях",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/55851136_401411937316223_310141050505120553_n.jpg?_nc_cat=107&_nc_oc=AQmayHMrbvSVtZ6GiOni74RredeUIqjChN18G4-ESnh3ke_1t10ItnheS9J1J35eUoY&_nc_ht=scontent.xx&oh=99e21fafeff3916bb8367dd541b068d0&oe=5DCA0AB8,1
363,"1,7945149267275E+016",2019-04-15 21:01:32,"#объявадня
Lincoln Continental, 1960 год
4 400 000 ₽
⠀
Ссылку на объяву ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/57487962_132367341176817_114410317802458271_n.jpg?_nc_cat=110&_nc_oc=AQl45HLNJvwF2qK4mjE1gbw7rfFJOk4JRVGUE6Gk6gsikdDZrm88Enett7ABv0SabfE&_nc_ht=scontent.xx&oh=27db66525162ecae855fee83c6923a67&oe=5E156851,1
362,"1,80271227971368E+016",2019-04-16 00:03:17,Гаишник поражает своей сдержанностью.,VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/57331117_1624107827733219_7645608161155400120_n.mp4?_nc_cat=111&_nc_oc=AQk29HfhbF_JMn1yJ_AdyU7JTNP4AIZPsgMZpJy338pDQnADmgjC4D5AyAf0r2rybk8&_nc_ht=scontent.xx&oh=7f75118b8d65040251762f638846ba62&oe=5DCD4FDF,1
361,"1,79782528542412E+016",2019-04-16 23:03:04,"У пожарных машин с заполненной водой цистерной — высокий центр тяжести, поэтому перевернуть их очень просто. Вот, например, пожарный Урал лёг на бок от, в общем, не такого уж сильного удара.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/58328961_129601388202097_1953129854558016190_n.mp4?_nc_cat=109&_nc_oc=AQlrhpc7FucVT3A4r7bO3TY9664kNHwBReEFWMCsjP0K6xf6A9eXxZvo1zypctyOGGw&_nc_ht=scontent.xx&oh=34346584734f7e5030616eadba9eafbf&oe=5DD36BD3,1
360,"1,79928075972064E+016",2019-04-17 19:02:10,"#объявадня
ГАЗ 24 Волга, 1978 год
1 500 000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/56618656_411187466362102_5368305921370765994_n.jpg?_nc_cat=103&_nc_oc=AQlSeu90lb_GfyOXV0aKxfKJRpXAei7zcUYK8H1CpaS2FWsgzRB0eh1C4_78LSgPTpA&_nc_ht=scontent.xx&oh=8cbb13eb4874b643235e38f78046e5bc&oe=5E13EE37,1
359,"1,8058408609061E+016",2019-04-18 20:30:33,"#объявадня
Mazda RX-8, 2005 год
700  000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/56618674_792158257821511_6139306461928839865_n.jpg?_nc_cat=106&_nc_oc=AQmCAd-qpSXE82eZTOGUTzQ1jUH92pW09-NJIoJCw73uuBQQaAkJDwc-z0q1eLXloPU&_nc_ht=scontent.xx&oh=d9b20fe35f64b145d9379b8ec09dfc42&oe=5DE29AFE,1
358,"1,7963879065247E+016",2019-04-18 23:31:09,Мастер-класс по парковке  от неизвестного гуру из Китая.,VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/57555308_599586283844422_933798645491581035_n.mp4?_nc_cat=109&_nc_oc=AQkfTCmFbXvS6VHEsWVK1J5z4I5lp-6kHzgjrsQ46yuvyVoqfJcyaWEYZsJMpPTYB50&_nc_ht=scontent.xx&oh=5055bed82fa98b64e392403e891435fe&oe=5DE7FEF1,1
357,"1,80515211910699E+016",2019-04-19 23:31:56,"В Медногорске Оренбургской области полным фиаско завершилась погоня гаишников на Гранте за некими нарушителями на ВАЗ-2101 — машина дорожной полиции провалилась в придорожную водосточную канаву. «Копейке» удалось объехать эту неожиданную яму, а полицейскому автомобилю — нет...",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/58114884_846789005655351_3909919203476439488_n.mp4?_nc_cat=111&_nc_oc=AQk71Fl_wQe8WcwwfQAcp3cr5EXS4yw4eX7-qmL-wrEAq60e7ValjOL8lpknooNSJE0&_nc_ht=scontent.xx&oh=9bad79bf752b3eac4a7d849055c0e879&oe=5DDC90D0,1
356,"1,79918314722105E+016",2019-04-20 23:01:51,Поразительное видео: взрослая собака спасает щенка от риска быть раздавленным автомобилем.,VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/58337007_894395277619458_4483381664314170223_n.mp4?_nc_cat=100&_nc_oc=AQnf5LPrGhfffhY3szNf_nNqpMwAlO9Pbh5FX_8CMnvs-BHjFmH1YfiA24RAiws3HiY&_nc_ht=scontent.xx&oh=755d315df798cfa074f8efa579df2831&oe=5DE30B5C,1
355,"1,80423036971032E+016",2019-04-21 21:01:48,"#объявадня
Nissan Skyline, 2001 год
1 500 000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/56531406_328917064478953_7414600635496124453_n.jpg?_nc_cat=108&_nc_oc=AQmAfvZnIrstMbxqF3Aj-F8YP1Hg5NBaonoI1Y4wO3nxRCukFp3cfznIIwJJ4LIbbv0&_nc_ht=scontent.xx&oh=e7a9a34134188c37a4703aa38db7b303&oe=5DCA977B,1
354,"1,7981108995229E+016",2019-04-21 23:01:58,"В Нью-Джерси, США, непогода сорвала с опор провода, ремонтник на грузовике приехал чинить поломку, но получилось не очень...",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/58339679_276867193200000_4625247548568643279_n.mp4?_nc_cat=100&_nc_oc=AQnUwmKwvIcKVeGNMh3kQevkFHqhUjt1az67bkgbesU8dkCsrFcZ9twbPi7rfkpqQ2c&_nc_ht=scontent.xx&oh=20ab46c2b103a95627446561b8731c8a&oe=5DC990D5,1
353,"1,80212308301604E+016",2019-04-22 20:30:30,"#объявадня
Porsche Cayenne, 2012 год
4 500 000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/57040242_358286988113246_1941338359536062276_n.jpg?_nc_cat=105&_nc_oc=AQnGvUSuLwtBHKuII0SOmvX-Fx1pj6YfHgb-_xTBCE8ag6hKST7NLjlVNHvoqV3S2r8&_nc_ht=scontent.xx&oh=31285e72c2adfdbdcbc8b05800d801d8&oe=5DCCB166,1
352,"1,7981966683239E+016",2019-04-22 23:01:46,"Америка, как всегда, радует зрелищными полицейскими погонями — во Флориде на минувшей неделе гонялись за старым Nissan Altima. За рулём была женщина в наркотическом опьянении, с ней в салоне сидели две подружки, тоже «в хлам». По сообщению издания The Smoking Gun, когда женщин догнали и вытащили из машины, оказалось, что все трое — совершенно голые. В видео этого момента, к сожалению или к счастью, нет.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/58576012_809982749378179_5213369527710988868_n.mp4?_nc_cat=105&_nc_oc=AQlxTOjDWlQI7O9gfl_UDry3RLmDgTxG7Zl-NLODH_SrkcLUIi_eZzKAyKqjSyaiZM4&_nc_ht=scontent.xx&oh=7b39e6ad49e5690a8fa162a2d301f00c&oe=5DE8D469,1
351,"1,80500065150729E+016",2019-04-23 14:36:08,"О том, что высоковольтные батареи на электрокарах имеют свойство загораться при ДТП, знают уже многие. Мы не раз публиковали новости о том, как тот или иной электрокар после аварии безуспешно пытаются потушить пожарные, однако воз и ныне там: в Интернете появляются всё новые и новые видеозаписи с возгораниями электромобилей, и они порой впечатляют.
⠀
Большой общественный резонанс происшествия приобретают, когда в них фигурируют «распиаренные» люксовые электрокары, к которым, без всякого сомнения, относится Tesla Model S. Ещё с 2013 года компанию обвиняли в том, что батарейный отсек машины слишком слаб, в результате чего при серьезной аварии существует высокая вероятность его повреждения. Американцы позже модернизировали защиту под днищем автомобиля, установив под батареей многослойную титановую броню, однако и это не мешает автомобилям Tesla гореть синим пламенем. Очередной такой случай произошел в Шанхае.
⠀
Судя по видеозаписи, в этот раз Model S спокойно стояла на парковке, машина была выключена, никто её не трогал и не шевелил. Внезапно из-под днища повалил густой дым, а буквально через пять секунд электрокар попросту взорвался, уничтожив припаркованные рядом автомобили.
⠀
Данная новость уже вовсю тиражируется в зарубежных СМИ и набирает общественный резонанс, а это значит, что Илону Маску снова придётся как-то «отдуваться» за своё детище.
⠀
Пострадавших в результате данного инцидента нет.",VIDEO,https://scontent.xx.fbcdn.net/v/t50.2886-16/58336478_319811288703437_3249433454638827759_n.mp4?_nc_cat=105&_nc_oc=AQkfmLNh-U9ku_XZY3RavSPvy0cgO3qD82U2SasfskCeEprv6OV2mx66Wdu6LvlzC1Y&_nc_ht=scontent.xx&oh=0b9c7e40a85fb7b556aea2caca686fe4&oe=5DDAEB08,1
350,"1,80299999261897E+016",2019-04-23 19:30:24,"#объявадня
Ford Thunderbird, 1968 год
3 300 000 ₽
⠀
Ссылку на объявление ищите в Stories.",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/56610517_2560415073986198_7049312065007666503_n.jpg?_nc_cat=102&_nc_oc=AQlFdIh5BSN0TLtswEmz_hBTRhQIkBfbNQr7gb_mzgNujYYHCX_qAuAs-TYoAyYf0WI&_nc_ht=scontent.xx&oh=857046baa34951a7aaef8fce6bcabddb&oe=5DCDB6D8,1
349,"1,80288827801322E+016",2019-04-23 22:33:54,"Что будет, если в России закончатся нефть и бензин?
⠀
Смотрите новое видео от ГвоздиShow, подготовленное специально для drom.ru!",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/57009233_161450458216494_4776649040237251955_n.jpg?_nc_cat=108&_nc_oc=AQnSYAWS44haQ_rm7FBfXfy5xYddiRTlnbS2MeWvjvuM3AvXL1oH_dyzoZJiACmSZgc&_nc_ht=scontent.xx&oh=6b1ee6d9555307cb2ff3a33120a9fd92&oe=5DD1DF9F,1
348,"1,785791467639E+016",2019-04-24 13:40:21,"Существует множество предрассудков относительно манеры езды владельцев тех или иных марок. К примеру, на BMW любят поиграть в «шашки» и поголовно не знают предназначение «поворотников». И хотя это всего лишь предубеждение, собранная Центром организации дорожного движения (ЦОДД) Москвы статистика его подтверждает: водители BMW действительно входят в Топ самых злостных нарушителей дорожного спокойствия.
⠀
Согласно информации, опубликованной на официальной странице ЦОДД в Twitter, помимо BMW чаще всего правила нарушают водители автомобилей Mercedes-Benz и ВАЗ. Статистика собрана за последние полгода с помощью комплексов автоматической фиксации.
⠀
А самые дисциплинированные водители управляют машинами марок Chevrolet, ГАЗ и Volkswagen.
⠀
Также ЦОДД провел разделение по цветовому признаку: активные нарушители чаще всего выбирают чёрные и серые автомобили, спокойные водители — опять же чёрные, синие и желтые.
⠀
А как часто вы нарушаете правила и каким автомобилем управляете? Давайте проверим статистику",IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/56786382_133206737743772_5066079777616542642_n.jpg?_nc_cat=111&_nc_oc=AQkiTs3bf7ufxmoDXtUemyn2GbiCRCR1YPNJgA7a9bwHl9UBi5Rc59pGpVoizvvVUlc&_nc_ht=scontent.xx&oh=881404febe66df1b3acb0fd01079f3b0&oe=5DD40EE7,1
347,"1,8037552285126E+016",2019-04-24 22:13:27,"Глава ГИБДД России Михаил Черников предложил обязать водителей, перевозящих детей, двигаться на 20 км/ч медленнее, чем предписано знаками. С инициативой он выступил на форуме «Безопасная дорога», прошедшем 23 апреля в Москве. Таким образом, перевозка детей в обычной легковой машине будет приравнена к езде с прицепом.
⠀
Согласно ПДД, максимальная скорость движения по трассе для авто с прицепом ограничена 90 км/ч, без прицепа — 110 км/ч: в правила можно было бы внести аналогичную поправку для перевозок детей, заявил Черников. При этом начальник ГИБДД признал, что введение подобной градации будет сложно администрировать (практически все штрафы за скорость сегодня выносятся автоматическими камерами).
⠀
Что думаете об этом возможном изменении?",IMAGE,https://scontent.xx.fbcdn.net/v/t51.2885-15/57232487_2116829218424215_6781101125532654597_n.jpg?_nc_cat=103&_nc_oc=AQnVjNm1ppxVIrSxnjTRGE6hQ2Y5BI_GoNB618ErRIt19AcN6wOX_NeuFKS4_ok8LHU&_nc_ht=scontent.xx&oh=fb06ca34dfacb62ad68ba4f339505185&oe=5DDE1F34,1
346,"1,79965798812014E+016",2019-04-25 13:08:20,"Прощай, Марк ?
⠀
Toyota Motor объявила о том, что в декабре 2019 года снимет с производства седан Mark X. На этом история легендарной модели закончится — нового Марка не будет.
⠀
Марки присутствовали в гамме Toyota более 50 лет — первый Mark II появился в 1968 году. Нынешний Mark X поколения X130 выпускается с 2009 года, это одиннадцатая генерация модели.
⠀
Будете скучать? Какое поколение вам понравилось больше? Или, может быть, у вас есть какая-то история, связанная с этим автомобилем? Пишите в комментариях свои мысли",CAROUSEL_ALBUM,https://scontent.xx.fbcdn.net/v/t51.2885-15/56697210_384029545521785_5355030074642360895_n.jpg?_nc_cat=106&_nc_oc=AQk6Fq-ShBSqXq3xxovWCIBBabXU7sDXyg8gRePyn6BK18HODBcEwf0M-NR3FHwIEZg&_nc_ht=scontent.xx&oh=88be1a426a9e404091cc281f688782d8&oe=5E14D695,1
